ID,Name,Year,Rank,Average,Bayes average,Users rated,URL,Thumbnail,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,bgg_id,name,year,game_type,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_time,max_time,category,mechanic,family,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,sim_family
252328,Star Wars: X-Wing (Second Edition),2018,531,8.23,6.875,2088,/boardgame/252328/star-wars-x-wing-second-edition,https://cf.geekdo-images.com/oPYTn7JgqxEsOuJ835WQnw__micro/img/LMX2LK5NFcHeMN1XRyo6uMTqVLw=/fit-in/64x64/filters:strip_icc()/pic4271201.jpg,103885,183562,163745,233571,164153,205359,252328,Star Wars: X-Wing (Second Edition),2018.0,"War Game,Customizable","Fantasy Flight Games,Asmodee,Asmodee China,Rebel Sp. z o.o.",2.0,2.0,2.0,3.0,2.0,2.0,14.0,30.0,45.0,"Aviation / Flight,Bluffing,Collectible Components,Miniatures,Movies / TV / Radio theme,Science Fiction,Wargame","Action Queue,Critical Hits and Failures,Dice Rolling,Line of Sight,Movement Template,Player Elimination,Simultaneous Action Selection,Variable Player Powers","Components: Dice with Icons,Components: Polyhedral (not D6) dice,Game: Star Wars X-Wing Miniatures Game,Movies: Star Wars,Players: Two Player Only Games,Series: FlightPath (Fantasy Flight Game)",520.0,2700.0,8.09484,1.56767,6.91688,3.1,Components
73171,Earth Reborn,2010,532,7.65,6.872,3289,/boardgame/73171/earth-reborn,https://cf.geekdo-images.com/77ccl-nXuwWw3Xj6woR3fA__micro/img/IJLEUKWJdLa3nOvR1XxCk3iSdl4=/fit-in/64x64/filters:strip_icc()/pic746581.jpg,12493,59294,39339,36932,31563,104363,73171,Earth Reborn,2010.0,Thematic,"Ludically,Z-Man Games",2.0,4.0,2.0,4.0,2.0,2.0,13.0,180.0,180.0,"Adventure,Bluffing,Fighting,Miniatures,Science Fiction,Spies/Secret Agents,Zombies","Action Points,Auction: Sealed Bid,Critical Hits and Failures,Dice Rolling,Grid Movement,Hand Management,Interrupts,Line of Sight,Modular Board,Open Drafting,Scenario / Mission / Campaign Game,Secret Unit Deployment,Square Grid,Variable Player Powers,Variable Set-up",Theme: Post-Apocalyptic,647.0,3342.0,7.62261,1.66049,6.80199,3.897,Theme
119432,Snowdonia,2012,533,7.36,6.871,4705,/boardgame/119432/snowdonia,https://cf.geekdo-images.com/04SK6RPEqcArT_g8wHH2TA__micro/img/5yJ400gyGjHLtIhYZ5eiYZR8occ=/fit-in/64x64/filters:strip_icc()/pic1430858.jpg,39683,163805,171879,55600,66589,144344,119432,Snowdonia,2012.0,Strategy Game,"Surprised Stare Games Ltd,Indie Boards & Cards,Lookout Games,NSKN Games,uplay.it edizioni",1.0,5.0,1.0,5.0,4.0,4.0,10.0,30.0,90.0,Trains,"Events,Hand Management,Open Drafting,Turn Order: Claim Action,Worker Placement","Components: Miniatures,Components: Multi-Use Cards,Country: Wales,Crowdfunding: Kickstarter,Digital Implementations: Yucata,Mountains: Snowdonia,Players: Games with Solitaire Rules,Series: Snowdonia Game System",619.0,4898.0,7.34379,1.31544,6.82615,2.9932,Components
174785,Mare Nostrum: Empires,2016,534,7.56,6.87,3661,/boardgame/174785/mare-nostrum-empires,https://cf.geekdo-images.com/bCT1a-L84zgHRsIkNdH-lA__micro/img/ChMF6PHW5safgTrJ5mN5fPHwGAs=/fit-in/64x64/filters:strip_icc()/pic2648963.jpg,105551,40765,72125,25292,152470,175155,174785,Mare Nostrum: Empires,2016.0,"War Game,Strategy Game","ASYNCRON games,Academy Games, Inc.,Ediciones MasQueOca,Giochix.it,IGAMES,PHALANX,Schwerkraft-Verlag",3.0,5.0,3.0,6.0,5.0,5.0,14.0,90.0,120.0,"Ancient,Civilization,Economic,Mythology,Wargame","Area Movement,Dice Rolling,Set Collection,Trading,Variable Player Powers","Ancient: Carthage,Ancient: Mesopotamia,Ancient: Rome,Components: Map (Continental / National scale),Components: Miniatures,Country: Egypt,Country: Greece,Crowdfunding: Giochistarter,Crowdfunding: Kickstarter,History: Trojan War,Region: Mediterranean Sea",614.0,3964.0,7.53327,1.36741,6.82892,2.9618,Ancient
30869,Thebes,2007,535,7.13,6.87,9349,/boardgame/30869/thebes,https://cf.geekdo-images.com/T4EH02wIepQC4DzyEEY1MQ__micro/img/FIYylrFqxaA90xff_8gdnucBe4o=/fit-in/64x64/filters:strip_icc()/pic2723204.jpg,40628,13004,66188,25554,27173,54,30869,Thebes,2007.0,Family Game,"Queen Games,Arclight Games,Brädspel.se,Corfix,Piatnik,Rebel Sp. z o.o.",2.0,4.0,2.0,4.0,3.0,4.0,8.0,60.0,60.0,"Ancient,Exploration,Travel","Point to Point Movement,Set Collection,Turn Order: Time Track","Components: Map (Continental / National scale),Country: Egypt,Series: Yellow Wave Box (Queen),Theme: Archaeology / Paleontology",606.0,9665.0,7.12801,1.19767,6.84088,2.1567,Components
131357,Coup,2012,536,7.0,6.869,38595,/boardgame/131357/coup,https://cf.geekdo-images.com/MWhSY_GOe2-bmlQ2rntSVg__micro/img/iL3opCk77yx3Ea-CFq42fr2Zzvw=/fit-in/64x64/filters:strip_icc()/pic2016054.jpg,147949,156129,178900,92415,198773,157969,131357,Coup,2012.0,Party Game,"Indie Boards & Cards,La Mame Games,(Unknown),After 5 Games,Asmodee,Board Game VN,Broadway Toys LTD,El Dragón Azul,FoxGames,FunBox Jogos,Heidelberger Spieleverlag,Igrato,Kaissa Chess & Games,Land of Beautiful Mind (سرزمین ذهن زیبا),Lelekan,Mandala Jogos,NeoTroy Games,New Games Order, LLC,REXhry,Siam Board Games,Zacatrus,テンデイズゲームズ(TendaysGames)",2.0,6.0,3.0,6.0,5.0,5.0,13.0,15.0,15.0,"Bluffing,Card Game,Deduction,Party Game,Political","Hidden Roles,Memory,Player Elimination,Take That,Variable Player Powers","Crowdfunding: Kickstarter,Digital Implementations: Board Game Arena,Series: Postcard Box Games (Indie Boards and Cards),Setting: Dystopian Universe (Indie Boards & Cards)",594.0,43152.0,6.98802,1.42498,6.85334,1.4141,Crowdfunding
1513,The Republic of Rome,1990,537,7.54,6.866,3994,/boardgame/1513/republic-rome,https://cf.geekdo-images.com/1hw9kRfQg849_J5mjPHuBQ__micro/img/d8Nvjbrbe5Srsf5lorXv7zc7ZYE=/fit-in/64x64/filters:strip_icc()/pic487045.jpg,17392,234,71,240,26,41066,1513,The Republic of Rome,1990.0,Strategy Game,"The Avalon Hill Game Co,Valley Games, Inc.,Descartes Editeur,Edge Entertainment,Phalanx Games Deutschland,Wargames Club Publishing",1.0,6.0,4.0,6.0,5.0,6.0,14.0,300.0,300.0,"Ancient,Negotiation,Political,Wargame","Auction: Once Around,Bribery,Critical Hits and Failures,Dice Rolling,Events,Hand Management,Income,Negotiation,Ownership,Semi-Cooperative Game,Simulation,Solo / Solitaire Game,Voting","Ancient: Rome,History: Roman Civil Wars,Players: Games with Solitaire Rules,Series: Classic Line (Valley Games),Series: Tactics Line (Valley Games)",628.0,4116.0,7.53479,1.78516,6.82063,4.356,Ancient
169427,Middara: Unintentional Malum – Act 1,2019,538,8.84,6.865,1573,/boardgame/169427/middara-unintentional-malum-act-1,https://cf.geekdo-images.com/hRuD1y5BxdNpssgBqamS0A__micro/img/gJSU8zm_G1gL_LfbT_pqTDHi2g4=/fit-in/64x64/filters:strip_icc()/pic4595897.jpg,242705,251661,281526,295785,55690,322524,169427,Middara: Unintentional Malum – Act 1,2019.0,Thematic,"Succubus Publishing,Asmodee China",1.0,4.0,1.0,4.0,4.0,4.0,15.0,60.0,60.0,"Adventure,Exploration,Fantasy,Fighting,Miniatures","Action Points,Cooperative Game,Dice Rolling,Grid Movement,Hand Management,Modular Board,Role Playing,Scenario / Mission / Campaign Game,Solo / Solitaire Game,Storytelling,Variable Player Powers","Category: Dungeon Crawler,Components: Miniatures,Components: Standees,Creatures: Monsters,Crowdfunding: Kickstarter,Mechanism: Campaign Games,Misc: Forteller Audio Narration,Players: Games with Solitaire Rules",452.0,2200.0,8.67316,1.67792,6.97577,4.0423,Category
270673,Silver & Gold,2019,539,7.31,6.861,5256,/boardgame/270673/silver-gold,https://cf.geekdo-images.com/qaQvZdQ3cDdhH29DOwMeiA__micro/img/Jz9ochmexCHgaUFjgY48B_Vjva0=/fit-in/64x64/filters:strip_icc()/pic4538992.png,265736,325698,270314,274960,63975,199561,270673,Silver & Gold,2019.0,Family Game,"Nürnberger-Spielkarten-Verlag,Fractal Juegos,FunMIll.ru,Kaissa Chess & Games,Mnogoknig Games,Oya,Pandasaurus Games,Popcorn Games,White Goblin Games,Нескучные игры",2.0,4.0,2.0,4.0,3.0,4.0,8.0,20.0,20.0,"Adventure,Exploration","Bingo,Contracts,End Game Bonuses,Grid Coverage,Paper-and-Pencil,Set Collection","Admin: Better Description Needed!,Components: Dry Erase Markers / Dry Erase Surfaces,Components: Polyominoes,Mechanism: Flip-and-Write,Series: NSV Middys (Nürnberger Spielkartenverlag)",589.0,7008.0,7.23672,1.08718,6.85662,1.1707,Admin
220,High Society,1995,540,7.1,6.859,10101,/boardgame/220/high-society,https://cf.geekdo-images.com/_3wm5Ikl8NtF6oTQ5KT-1g__micro/img/PIiqmn_GLlNpcbrCRHnGhyk7xHw=/fit-in/64x64/filters:strip_icc()/pic3894197.jpg,12,118,56692,244331,46,47,220,High Society,1995.0,Family Game,"Ravensburger,Across the Board,AMIGO,Eagle-Gryphon Games,FoxGames,GaGa Games,Gemblo, Inc.,Kanga Games,New Games Order, LLC,OPEN'N PLAY,Origames,Osprey Games,Popcorn Games,SD Games,Studio Supernova,Überplay,University Games,Wargames Club Publishing",3.0,5.0,3.0,5.0,4.0,5.0,10.0,15.0,30.0,Card Game,"Auction/Bidding,Auction: Turn Order Until Pass,Constrained Bidding,Hand Management","Series: Bookshelf (Gryphon Games),Theme: Art style – Art Nouveau",542.0,12025.0,7.13429,1.23339,6.90021,1.4888,Series
319966,The King Is Dead: Second Edition,2020,541,7.84,6.859,2490,/boardgame/319966/king-dead-second-edition,https://cf.geekdo-images.com/p8ATnANurMdieJUELqN3IA__micro/img/fHxe2PUdjbl0lBFdOg1CrkxlBo4=/fit-in/64x64/filters:strip_icc()/pic5680120.jpg,274364,337765,247367,237182,286749,338957,319966,The King Is Dead: Second Edition,2020.0,Strategy Game,"Osprey Games,Do it games,Fox in the Box,Giant Roc,MEBO Games,Ogry Games,Origames,Studio Supernova",2.0,4.0,2.0,4.0,3.0,3.0,14.0,30.0,45.0,"Abstract Strategy,Medieval,Political","Area Majority / Influence,Campaign / Battle Card Driven,Communication Limits,Hand Management,Map Reduction,Team-Based Game,Turn Order: Pass Order,Variable Set-up","Category: Combinatorial,Components: Map (Continental / National scale),Country: England,Country: Scotland,Country: Wales,Crowdfunding: Spieleschmiede",355.0,5269.0,7.69291,1.16844,7.08771,2.1346,Category
301880,Raiders of Scythia,2020,542,7.93,6.858,2328,/boardgame/301880/raiders-scythia,https://cf.geekdo-images.com/07MRsX6Tv5elGdefTOQxsQ__micro/img/S95YtDhkxghGsLCk9xstxnXeoYQ=/fit-in/64x64/filters:strip_icc()/pic5235769.png,296151,328871,266810,350316,316554,329465,301880,Raiders of Scythia,2020.0,Strategy Game,"Garphill Games,CMON Global Limited,Fever Games,Korea Boardgames Co., Ltd.,Lavka Games,Lord of Boards,MEEPLE,Mosaico Jogos,Pixie Games,Portal Games,Primigenio,Reflexshop,Renegade Game Studios,Schwerkraft-Verlag,TLAMA games,White Goblin Games,YOKA Games",1.0,4.0,1.0,4.0,3.0,3.0,12.0,60.0,80.0,Ancient,"Contracts,Dice Rolling,Hand Management,Open Drafting,Solo / Solitaire Game,Variable Player Powers,Worker Placement,Worker Placement, Different Worker Types","Country: Russia,Country: Ukraine,Series: Ancient Anthology (Garphill Games)",384.0,4300.0,7.8057,1.19312,7.04911,2.6706,Country
209778,Magic Maze,2017,543,7.02,6.857,17183,/boardgame/209778/magic-maze,https://cf.geekdo-images.com/wJfDIveg2zpTGn8E1WzEpA__micro/img/wPo47UfrkY_CLaO0fihpBdc6tss=/fit-in/64x64/filters:strip_icc()/pic3268473.jpg,244992,147151,178900,181304,171131,224037,209778,Magic Maze,2017.0,Family Game,"Sit Down!,2Tomatoes Games,Brädspel.se,Broadway Toys LTD,Conclave Editora,Dude Games,Fantasmagoria,Gém Klub Kft.,Ghenos Games,Korea Boardgames Co., Ltd.,Lacerta,Lautapelit.fi,Lifestyle Boardgames Ltd,Pegasus Spiele,REXhry,VR Distribution,WoodCat,פרש משחקים: Game Knight",1.0,8.0,2.0,6.0,4.0,4.0,8.0,15.0,15.0,"Exploration,Fantasy,Maze,Real-time","Communication Limits,Cooperative Game,Elapsed Real Time Ending,Grid Movement,Map Addition,Modular Board,Real-Time,Solo / Solitaire Game,Variable Player Powers","Components: Sand Timers,Contests: Fastaval Design Competition,Game: Magic Maze,Players: Games with Solitaire Rules,Theme: Mystery / Crime",629.0,19785.0,6.97695,1.33718,6.8193,1.7713,Components
216734,Dice Throne: Season One,2018,544,7.6,6.855,4319,/boardgame/216734/dice-throne-season-one,https://cf.geekdo-images.com/crZpafHHxItU5EWPCgNbPA__micro/img/NJpbRHMGEb10lSZV0Qnbjpi0SNo=/fit-in/64x64/filters:strip_icc()/pic3962955.jpg,209010,266507,201808,172287,169426,329082,216734,Dice Throne: Season One,2018.0,Family Game,"Mind Bottling Games,Roxley",2.0,6.0,2.0,4.0,2.0,2.0,8.0,20.0,40.0,"Card Game,Dice,Fantasy,Fighting","Dice Rolling,Re-rolling and Locking,Take That,Team-Based Game,Variable Player Powers","Crowdfunding: Kickstarter,Crowdfunding: Spieleschmiede,Digital Implementations: Tabletopia,Game: Dice Throne",581.0,5339.0,7.53929,1.49839,6.86334,2.0824,Crowdfunding
121408,Trains,2012,545,7.15,6.855,7913,/boardgame/121408/trains,https://cf.geekdo-images.com/8K9Syz49KOY0nJLR4GB0eg__micro/img/_ex00tq7t711tV5kWaOWG9YcKYw=/fit-in/64x64/filters:strip_icc()/pic1606346.jpg,157809,27162,48726,148949,90419,123260,121408,Trains,2012.0,Strategy Game,"OKAZU Brand,Alderac Entertainment Group,Filosofia Éditions,Game Harbor,Japon Brand,Pegasus Spiele",2.0,4.0,2.0,4.0,3.0,3.0,12.0,45.0,45.0,"Card Game,Territory Building,Trains,Transportation","Deck, Bag, and Pool Building,Hand Management,Network and Route Building","Country: Japan,Series: Big in Japan (AEG),Series: Cube Rails,Series: Destination Fun (AEG)",631.0,8220.0,7.13628,1.27535,6.81734,2.3806,Country
265402,In the Hall of the Mountain King,2019,546,7.78,6.855,2825,/boardgame/265402/hall-mountain-king,https://cf.geekdo-images.com/O85rGsVqqTfrFbcHQCIFHg__micro/img/doPU-GaRFUFAGRpTvpAUrTlfTw8=/fit-in/64x64/filters:strip_icc()/pic4421569.jpg,305096,264052,296151,301255,266810,264982,265402,In the Hall of the Mountain King,2019.0,Strategy Game,"Burnt Island Games,Galakta,Gen-X Games,IELLO,リゴレ (rigoler),Skellig Games",2.0,5.0,2.0,5.0,3.0,4.0,12.0,90.0,90.0,"Fantasy,Territory Building","Grid Coverage,Network and Route Building,Pick-up and Deliver,Team-Based Game,Tile Placement","Components: Game Trayz Inside,Components: Polyominoes,Components: Wooden pieces & boards,Creatures: Trolls,Crowdfunding: Kickstarter,Organizations: The Game Artisans of Canada,Players: Games with expansions that add solo play,Theme: Mining",553.0,3847.0,7.66337,1.18528,6.8934,2.8205,Components
163166,One Night Ultimate Werewolf: Daybreak,2015,547,7.35,6.854,5180,/boardgame/163166/one-night-ultimate-werewolf-daybreak,https://cf.geekdo-images.com/-jMVcPlkpLcs-2nA_htb8g__micro/img/oLwCcMn0kFLL1kNkUln5UaNC_X4=/fit-in/64x64/filters:strip_icc()/pic2225958.jpg,147949,131357,180956,155362,198773,188834,163166,One Night Ultimate Werewolf: Daybreak,2015.0,Party Game,"Bézier Games,MYBG Co., Ltd.,Popcorn Games,Ravensburger,Siam Board Games,UBO CnC,White Goblin Games",3.0,7.0,4.0,8.0,5.0,8.0,8.0,10.0,10.0,"Bluffing,Card Game,Deduction,Horror,Party Game","Hidden Roles,Role Playing,Roles with Asymmetric Information,Traitor Game,Variable Player Powers,Voting","Creatures: Werewolves,Crowdfunding: Kickstarter,Game: Werewolf / Mafia,Series: One Night (Bézier Games)",626.0,5660.0,7.3292,1.5119,6.82327,1.3929,Creatures
24508,Taluva,2006,548,7.16,6.85,8066,/boardgame/24508/taluva,https://cf.geekdo-images.com/PC01tlKF5hf3et7F3mtHtw__micro/img/ZKh4FW4vjJWikBz2pq9ArMikVvQ=/fit-in/64x64/filters:strip_icc()/pic1948254.png,9217,31594,93,18602,137269,22345,24508,Taluva,2006.0,"Abstract Game,Strategy Game","Hans im Glück,Cranio Creations,Ferti,Rio Grande Games,Schmidt Spiele",2.0,4.0,2.0,4.0,2.0,2.0,8.0,45.0,45.0,"Abstract Strategy,Territory Building","Chaining,Layering,Pattern Building,Race,Static Capture,Sudden Death Ending,Team-Based Game,Tile Placement","Components: 3-Dimensional (3D),Digital Implementations: Board Game Arena,Region: Oceania,Theme: Tropical,Theme: Tropical Islands",624.0,8445.0,7.1493,1.28058,6.82392,2.2607,Components
58281,Summoner Wars,2009,549,7.25,6.85,6321,/boardgame/58281/summoner-wars,https://cf.geekdo-images.com/EWi-utp09EIJnwia_o_Taw__micro/img/QuTwsVbaxwqWgfs3RX8XIYf42MQ=/fit-in/64x64/filters:strip_icc()/pic5152378.png,93260,37046,31481,39463,96848,41114,58281,Summoner Wars,2009.0,Customizable,Plaid Hat Games,2.0,4.0,2.0,4.0,2.0,2.0,9.0,30.0,60.0,"Card Game,Fantasy,Fighting","Action Points,Dice Rolling,Grid Movement,Hand Management,Take That,Variable Player Powers","Admin: Game System Entries,Components: Multi-Use Cards,Game: Summoner Wars",643.0,6488.0,7.23059,1.57031,6.80475,2.3387,Admin
1353,Time's Up!,1999,550,7.29,6.849,5270,/boardgame/1353/times,https://cf.geekdo-images.com/eXgj9wE-fRfd4ZfW6PcjIw__micro/img/WZhdE5sdHk6tL2Xjy66RDtCVNB4=/fit-in/64x64/filters:strip_icc()/pic3690440.jpg,147151,40692,21763,178900,45,209778,1353,Time's Up!,1999.0,Party Game,"R&R Games,Asmodee,Competo / Marektoy,Hobby World,Morapiaf,Piatnik,Pro Ludo,Rebel Sp. z o.o.,Repos Production,Tíkallinn",4.0,18.0,4.0,12.0,6.0,8.0,12.0,90.0,90.0,"Humor,Party Game","Acting,Communication Limits,Memory,Team-Based Game","Components: Sand Timers,Game: Time's Up!,Misc: Mensa Select",623.0,5631.0,7.28579,1.61878,6.82414,1.2024,Components
10547,Betrayal at House on the Hill,2004,551,7.06,6.849,39505,/boardgame/10547/betrayal-house-hill,https://cf.geekdo-images.com/lqmt2Oti_qJS65XqHcB8AA__micro/img/zIEsV9_V8WN9ylHsYXq943NEAVk=/fit-in/64x64/filters:strip_icc()/pic5146864.png,240196,228660,147949,16992,124172,131357,10547,Betrayal at House on the Hill,2004.0,Thematic,"Avalon Hill,Wizards of the Coast,Asmodee,Hasbro",3.0,6.0,3.0,6.0,5.0,6.0,12.0,60.0,60.0,"Adventure,Exploration,Horror,Miniatures","Dice Rolling,Map Addition,Modular Board,Player Elimination,Role Playing,Storytelling,Team-Based Game,Traitor Game,Variable Player Powers","Category: Dungeon Crawler,Game: Betrayal (Avalon Hill),Players: One versus Many,Theme: Spooky Old Houses",617.0,43642.0,7.03687,1.58353,6.8268,2.3869,Category
130960,Triumph & Tragedy: European Balance of Power 1936-1945,2015,552,8.16,6.848,1880,/boardgame/130960/triumph-tragedy-european-balance-power-1936-1945,https://cf.geekdo-images.com/KuJMYH3VVj3BriDYaYvDQw__micro/img/tJhFvU1T_1_lHoiAcG9I6OW6sbw=/fit-in/64x64/filters:strip_icc()/pic2497742.jpg,132018,206480,242722,300323,164949,253506,130960,Triumph & Tragedy: European Balance of Power 1936-1945,2015.0,War Game,GMT Games,2.0,3.0,3.0,3.0,3.0,3.0,12.0,240.0,360.0,"Economic,Negotiation,Political,Territory Building,Wargame,World War II","Area Majority / Influence,Area Movement,Campaign / Battle Card Driven,Dice Rolling,Hand Management,Movement Points,Secret Unit Deployment","Components: Block Wargames,Components: Multi-Use Cards,Continents: Europe,Decades: The 1930's,History: Interwar period",592.0,2161.0,8.14478,1.42576,6.85495,3.3905,Components
37904,Formula D,2008,553,7.02,6.848,17809,/boardgame/37904/formula-d,https://cf.geekdo-images.com/ScuaQBHRYnsqrwSxSdEdIw__micro/img/lNERA5wvxUZsPRkxbJfEj2o0uQc=/fit-in/64x64/filters:strip_icc()/pic519914.jpg,100901,40692,15062,30549,110327,31481,37904,Formula D,2008.0,"Thematic,Family Game","Asmodee,ADC Blackfire Entertainment,Idea Edizioni,Zygomatic",2.0,10.0,3.0,10.0,5.0,8.0,8.0,60.0,60.0,"Racing,Sports","Dice Rolling,Different Dice Movement,Grid Movement,Movement Points,Player Elimination,Push Your Luck,Race,Roll / Spin and Move,Simulation,Turn Order: Stat-Based","Components: Miniatures,Components: Polyhedral (not D6) dice,Country: Monaco,Game: Formula Dé / Formula D,Sports: Auto Racing",618.0,18937.0,7.0047,1.32819,6.82678,1.9789,Components
198953,Pax Renaissance,2016,554,8.03,6.847,2035,/boardgame/198953/pax-renaissance,https://cf.geekdo-images.com/gIHITIenJOCIsO_vQNEE0w__micro/img/X8HkY6kRdvYGSDHJdTjuAqepHzY=/fit-in/64x64/filters:strip_icc()/pic3009233.jpg,128780,332686,155255,211716,257732,165401,198953,Pax Renaissance,2016.0,Strategy Game,"Sierra Madre Games,Ediciones MasQueOca,Fox in the Box,Ion Game Design",2.0,4.0,2.0,4.0,3.0,3.0,12.0,60.0,120.0,"Educational,Pike and Shot,Religious,Renaissance","Action Points,Auction: Dutch,Increase Value of Unchosen Resources,Market,Open Drafting,Simulation","Cities: Venice (Veneto, Italy),History: Holy Roman Empire,Mechanism: Tableau Building,Misc: LongPack Games,Series: Pax",616.0,2272.0,8.01748,1.63398,6.8272,4.4562,Cities
150997,Shadows of Brimstone: Swamps of Death,2014,555,8.05,6.845,2269,/boardgame/150997/shadows-brimstone-swamps-death,https://cf.geekdo-images.com/qRyYKK4IxR9QBwyr7OMvzw__micro/img/8dxemoIRc-95J0LEItfwpy81JbE=/fit-in/64x64/filters:strip_icc()/pic2037826.jpg,146791,212346,322985,273655,273654,322984,150997,Shadows of Brimstone: Swamps of Death,2014.0,Thematic,Flying Frog Productions,1.0,4.0,1.0,4.0,1.0,4.0,12.0,90.0,180.0,"Adventure,American West,Exploration,Fantasy,Horror,Miniatures","Cooperative Game,Dice Rolling,Grid Movement,Modular Board,Role Playing,Variable Player Powers","Category: Dungeon Crawler,Crowdfunding: Kickstarter,Game: Shadows of Brimstone,Mechanism: Campaign Games,Players: Games with Solitaire Rules",667.0,2370.0,8.02971,1.63814,6.78542,3.3953,Category
180511,Shakespeare,2015,556,7.43,6.845,3991,/boardgame/180511/shakespeare,https://cf.geekdo-images.com/37zrXPBAfqnS6CyeKTYiIw__micro/img/8njI4NuJam5SivYkeSP4-6Egvbc=/fit-in/64x64/filters:strip_icc()/pic2583214.jpg,230933,163968,137408,97842,193558,176734,180511,Shakespeare,2015.0,Strategy Game,Ystari Games,1.0,4.0,2.0,4.0,3.0,3.0,13.0,20.0,90.0,Renaissance,"Action Points,Auction/Bidding,Open Drafting,Solo / Solitaire Game","Authors: William Shakespeare,Players: Games with Solitaire Rules,Series: Ystari originals",634.0,4234.0,7.42734,1.21206,6.81389,2.9944,Authors
